,Date,T,K,Price,Implied_vol_bis,s2k,s2k2,s2t,lv,p_bs,p_lv
0,39892,0.07123287671232877,400,370.25,0.7359340371704101,0.0026661415512084963,-8.139109281921399e-05,-0.40527347190039487,0.3968186441910409,370.24999978940264,370.2380105984289
1,39892,0.07123287671232877,450,320.55,0.8183716817188261,-0.001106041338157646,1.543906985092101e-05,-0.8601250478922008,0.9690882747319497,320.55000051113586,321.29829234199195
2,39892,0.07123287671232877,475,295.75,0.790720648264885,-0.0007200645918846208,-1.6244090080260114e-05,-1.399406047103955,1.081459730050528,295.7500007016577,298.63417185308583
3,39892,0.07123287671232877,490,280.95,0.7799196793866157,-0.0009637259430885226,-1.926212121963623e-05,-2.831776902619853,1.0969270646300289,280.94999986242783,284.98758225362405
4,39892,0.07123287671232877,500,271.1,0.7702824199557304,-0.0011563471552848848,-8.278573219298123e-06,-2.629357721447518,0.9896581466480272,271.0999999815117,273.75307376144104
5,39892,0.07123287671232877,525,246.55,0.7413737410736083,-0.001363311485767338,-3.340449306965311e-05,-2.263219246158854,0.7608221056015964,246.54999983019138,246.76008184102778
6,39892,0.07123287671232877,530,241.64999999999998,0.7345571836447716,-0.0015303339511156034,5.341357222795496e-05,-2.211750447605124,0.5319860645551655,241.65000036628265,240.4177672756624
7,39892,0.07123287671232877,540,231.85000000000002,0.7192538441336156,-0.0009961982288360538,-2.9954610729218115e-05,-2.057974960799728,2.190212801294629,231.84999984009335,291.627580145797
8,39892,0.07123287671232877,550,222.14999999999998,0.7092918618452551,-0.001295744336128235,-1.073588125705756e-05,-1.9644473848160904,1.1327155495910017,222.14999987439808,233.3187139625449
9,39892,0.07123287671232877,560,212.45,0.6963344184839727,-0.0014031031486988106,7.611039662360509e-06,-1.8293800549440078,0.7872532129459516,212.4499992404734,214.17590329113693
10,39892,0.07123287671232877,575,197.95,0.6752878712534905,-0.001288937553763403,5.2368117213255063e-05,-1.656304351416974,0.48526830023796724,197.94999964545661,195.6753105017458
11,39892,0.07123287671232877,580,193.14999999999998,0.6688431834846735,-0.0010270969676971276,-2.962917262316232e-05,-1.5946555432220664,2.3210906474577153,193.14999987364104,275.59581874730725
12,39892,0.07123287671232877,590,183.64999999999998,0.6585722138077023,-0.0013233886939287508,1.904826189280118e-05,-1.5314302398690147,0.6248870876058435,183.64999982428037,182.93438376686618
13,39892,0.07123287671232877,600,174.14999999999998,0.6453383268684147,-0.001132906075000739,-2.9432479262352398e-05,-1.4455419445136808,3.4260087589306396,174.14999971738564,334.86994217059873
14,39892,0.07123287671232877,605,169.45,0.639673796493411,-0.001280068471312501,-2.6719302964210972e-05,-1.406262040880267,3.826732361509941,169.44999999156164,357.8429496657999
15,39892,0.07123287671232877,610,164.75,0.6332734541368485,-0.001413664986133556,4.022081208228554e-05,-1.3650144319792388,0.5019029071290404,164.74999939996383,161.84512326307959
16,39892,0.07123287671232877,615,160.05,0.6262051292061808,-0.0012125609257221282,-2.8540802693370876e-05,-1.3104520821824692,3.677621596675432,160.0499990720341,344.56002376522866
17,39892,0.07123287671232877,620,155.4,0.6201423245775701,-0.0013552649391889826,-0.00014398907675742035,-1.2763437664113437,1.9905255692137618,155.40000033793126,232.39377565734753
18,39892,0.07123287671232877,625,150.75,0.6133659998816252,-0.0020752103229760843,0.00015514933884142488,-1.239712980689056,0.3034295417520915,150.75000018519256,145.43051854706653
19,39892,0.07123287671232877,630,146,0.6029899482667448,-0.00129946362876896,7.933537302018848e-05,-1.1418463523591242,0.3789854220788644,145.9999991778651,140.96107942221045
20,39892,0.07123287671232877,635,141.4,0.5964926301229,-0.0009027867636680175,-3.560507454873907e-05,-1.1018966908024361,3.0345539851444756,141.3999991488397,294.4669628644961
21,39892,0.07123287671232877,640,136.9,0.5919786963045599,-0.0010808121364117129,-3.255573141573544e-05,-1.0946365770726882,3.4334982910458627,136.90000069360315,318.84494696416675
22,39892,0.07123287671232877,645,132.4,0.5865746356225013,-0.00124359079349039,-3.007381882667915e-05,-1.0636917408660589,3.924800783404737,132.39999997923348,348.99449595199997
23,39892,0.07123287671232877,650,127.9,0.5803566816550494,-0.0013939598876237858,6.111560740470257e-05,-1.029367812770444,0.4000862246524851,127.89999973354804,122.14409657571957
24,39892,0.07123287671232877,655,123.4,0.5733868822169305,-0.001088381850600273,-3.356661608217679e-05,-0.992019873262568,3.5485962100872968,123.39999925775919,320.6244008277067
25,39892,0.07123287671232877,660,119,0.5679449729639291,-0.001256214931011157,5.045125100612055e-05,-0.9642525022847296,0.4096435104775727,118.9999996729997,113.1225977535662
26,39892,0.07123287671232877,665,114.6,0.5616638983088733,-0.0010039586759805542,-3.579580750465716e-05,-0.9326122677702998,3.4193674683591397,114.59999920741734,308.11856977074194
27,39892,0.07123287671232877,670,110.3,0.5566441049289705,-0.00118293771350384,4.1797935211649326e-05,-0.9083646223057079,0.41870198683905535,110.30000012763844,104.42309273806018
28,39892,0.07123287671232877,675,106,0.5507294163614513,-0.0009739480374455934,-3.712974611518758e-05,-0.8796982839064962,3.4514380993204745,105.9999992796836,306.50481963616124
29,39892,0.07123287671232877,680,101.8,0.5458596761742234,-0.0011595967680215313,-3.4901746773741135e-05,-0.8715376487926717,4.1335890611314445,101.7999994807999,350.4998582659671
30,39892,0.07123287671232877,685,97.6,0.5400616923341157,-0.001334105501890237,0.00010144489885570262,-0.8433808159133982,0.3047009731114257,97.60000022202973,87.33050382564124
31,39892,0.07123287671232877,690,93.4,0.5333911648246645,-0.0008268810076117239,-0.00010559095648527974,-0.7967961221226345,0.3071337619101608,93.39999931358966,82.84378886630452
32,39892,0.07123287671232877,695,89.4,0.5292567597866059,-0.0013548357900381226,9.141592161656222e-05,-0.7907218761775656,0.3095665507088959,89.40000075985972,78.45219303178374
33,39892,0.07123287671232877,700,85.3,0.5224825808364153,-0.0008977561819553115,-4.075486435891396e-05,-0.7573841316598059,3.680789167911574,85.3000006721706,313.2310797481577
34,39892,0.07123287671232877,705,81.4,0.5179937999266387,-0.0011015305037498813,-3.892382798194038e-05,-0.747593195429392,4.874117804256353,81.40000029729771,390.7279120407959
35,39892,0.07123287671232877,710,77.5,0.5124861474078893,-0.0012961496436595832,-6.637030034065015e-05,-0.7189027706083435,2.7545680178745835,77.50000066234219,243.6477832027448
36,39892,0.07123287671232877,715,73.6,0.5060053991895914,-0.001628001145362834,-7.1942086815912715e-06,-0.6850799954831589,0.635018231492814,73.59999993339034,82.59755351068117
37,39892,0.07123287671232877,720,69.65,0.49786539346277725,-0.0016639721887707903,0.0002103200384259285,-0.6245813139308533,0.21182093868554455,69.65000042372122,52.76316535045942
38,39892,0.07123287671232877,725,65.75,0.4895455325189233,-0.0006123719966411479,-0.00015404547185898565,-0.5693420191333227,0.2649165070366009,65.7499996168736,51.100959046277694
39,39892,0.07123287671232877,730,62.3,0.48648367253571756,-0.0013825993559360762,6.376679549218167e-05,-0.590086255693011,0.31801207538765724,62.300000801314184,50.52447131387589
40,39892,0.07123287671232877,735,58.65,0.4795706757560372,-0.0010637653784751678,6.722144615642919e-06,-0.5561634442190776,0.44922581276407114,58.65000001556797,56.393303737333895
41,39892,0.07123287671232877,740,55.2,0.47425184886366134,-0.0010301546553969532,-2.068141282796309e-05,-0.5273376303978797,0.6366191320324964,55.19999988191148,67.72997374620229
42,39892,0.07123287671232877,745,51.85,0.4691010755866766,-0.0011335617195367687,5.357092691659516e-05,-0.5088157547431065,0.3169779671327336,51.85000086962617,40.23438992571647
43,39892,0.07123287671232877,750,48.55,0.46343326698899273,-0.0008657070849537929,-7.367894879579228e-05,-0.4915727903896143,0.29890688266650267,48.54999951714177,35.73398100482041
44,39892,0.07123287671232877,755,45.45,0.45910473156422377,-0.0012341018289327543,7.417127823829082e-05,-0.4772268009977421,0.2808357982002717,45.44999953467044,31.315830995908925
45,39892,0.07123287671232877,760,42.3,0.45293422241956,-0.0008632454377413001,-2.0837575435583846e-06,-0.44723842883235143,0.44201956699064754,42.30000045681942,41.4184829936425
46,39892,0.07123287671232877,765,39.400000000000006,0.4486179952308535,-0.0008736642254590921,-3.1697433114063945e-06,-0.4275448653025282,0.4396576418248706,39.40000018221963,38.67048792906604
47,39892,0.07123287671232877,770,36.599999999999994,0.44424967410355803,-0.000889512942016124,-4.192548787593795e-06,-0.41580409437553745,0.4360878216942266,36.5999994644273,35.93213547410113
48,39892,0.07123287671232877,775,33.9,0.4398021093934774,-0.000910475685954093,-5.171247267721224e-06,-0.39513153434534204,0.4326270375024529,33.90000069995426,33.31172062753268
49,39892,0.07123287671232877,780,31.3,0.43524973096370695,-0.0009363319222926991,0.00011746765923499769,-0.37087068019780645,0.226627169946343,31.30000083941485,14.291961292052974
50,39892,0.07123287671232877,785,28.799999999999997,0.43056807135224345,-0.00034899362611771065,-0.00025428756101131495,-0.34830364539218783,0.1857243566787009,28.800000131944955,9.167272869267094
51,39892,0.07123287671232877,790,26.65,0.4288231032216549,-0.0016204314311742852,0.0003439320502996446,-0.36748498396735096,0.14482154341105885,26.649999310294334,4.685775451262714
52,39892,0.07123287671232877,795,24.1,0.4207209460657835,9.922882032393776e-05,-0.0002589581342697089,-0.30181743398747773,0.14914654378531356,24.100000672410772,3.8141583987966783
53,39892,0.07123287671232877,800,22.35,0.42121709016740316,-0.0011955618510246068,-6.331857304573419e-05,-0.3462920406783251,0.1534715441595683,22.350000269787074,3.110702755777112
54,39892,0.07123287671232877,805,20.200000000000003,0.41523928091228013,-0.0015121547162532778,0.0002572665713667832,-0.3100738320526283,0.157796544533823,20.19999954846412,2.543847335729126
55,39892,0.07123287671232877,810,18.049999999999997,0.40767850733101374,-0.00022582185941936173,-0.0001680869936585405,-0.2513577399614137,0.26812890286609903,18.049999302580346,8.067537113235517
56,39892,0.07123287671232877,815,16.5,0.40654939803391693,-0.0010662568277120643,-1.0071892154208664e-05,-0.2861272668609661,0.37846126119837503,16.500000037417124,14.452588640122997
57,39892,0.07123287671232877,820,14.75,0.4012181138953566,-0.0011166162884831076,0.0002616081302761919,-0.26447532183972405,0.15190579087636052,14.750000757395185,0.8638308862928881
58,39892,0.07123287671232877,825,13.1,0.39563503245294107,0.0001914243628978518,-8.184470347165408e-05,-0.279647436651456,0.14904007053208948,13.099999467819828,0.5505896594529673
59,39892,0.07123287671232877,830,12,0.39659215426743033,-0.00021779915446041854,-0.00022187607139349423,-0.30080269634502904,0.14617435018781844,12.000000055931707,0.33613555337187506
60,39892,0.07123287671232877,835,10.85,0.39550315849512824,-0.0013271795114278896,0.0002667483834385887,-0.3229989168015985,0.1433086298435474,10.850000396799118,0.19568020561291632
61,39892,0.07123287671232877,840,9.45,0.3888672609379888,6.562405765053736e-06,-0.00783825307763815,-0.2832400041662162,0.08055500098494761,9.450000277446264,0.00011191251504459945
62,39892,0.07123287671232877,845,8.55,0.38890007296681406,-0.03918470298242569,0.01543375078561306,-0.321844322516237,0.017801372126347834,8.549999921215516,2.829323374425092e-85
63,39892,0.07123287671232877,850,0.45,0.1929765580546856,0.037984050945639614,-0.007738524775385858,2.243758971279221,0.025418329111597207,0.44999943725940383,2.5711678747255377e-48
64,39892,0.07123287671232877,855,6.65,0.3828968127828837,-0.0007085729312896749,-0.0003484071222782159,-0.3184110361781239,0.06259865174240467,6.650000428119753,4.673769824774736e-10
65,39892,0.07123287671232877,860,5.8,0.3793539481264353,-0.0024506085426807545,0.0005087169796586077,-0.3083916674309555,0.09977897437321212,5.799999922326322,8.599084079571016e-05
66,39892,0.07123287671232877,865,4.65,0.36710090541303153,9.297635561228423e-05,-0.0047010333114624065,-0.1885570569158658,0.060902482330706595,4.649999305615111,9.379961624272065e-13
67,39892,0.07123287671232877,870,4.15,0.36756578719109295,-0.023412190201699747,0.009412083679354196,-0.16857231962531913,0.022025990288201076,4.149999892102272,6.121042111570849e-96
68,39892,0.07123287671232877,875,0.6,0.2505048361825942,0.02364822819507124,-0.005196712501502043,1.312615586750156,0.07589202899343288,0.5999991072753232,4.1469077460105015e-10
69,39892,0.07123287671232877,880,3.3,0.36874597715795043,-0.0023353343124389745,0.000627501888370514,-0.26064208435195463,0.08788045153258427,3.2999991278626055,2.2943502756028432e-08
70,39892,0.07123287671232877,885,2.55,0.35706930559575556,0.000802175129413596,-0.00021633647110461674,-0.16059777154470156,0.06515646080669289,2.549999335696363,1.3453485616881433e-15
71,39892,0.07123287671232877,890,2.35,0.36108018124282354,-0.00027950722610948776,-0.00459584170210362,-0.2414702637983217,0.042432470080801525,2.3500001465802,1.2658995869004782e-37
72,39892,0.07123287671232877,895,2.025,0.3596826451122761,-0.023258715736627588,0.00912148413977623,-0.2632812957508761,0.01970847935491016,2.0250007512425583,9.68338043884617e-180
73,39892,0.07123287671232877,900,0.15,0.24338906642913816,0.022348704962253562,-0.004652811251878736,1.1678721196420496,0.03721031823270789,0.1499991277781847,8.0996544799463e-56
74,39892,0.07123287671232877,905,1.45,0.35513259124040597,-0.0009153512971401212,0.00014329766979217728,-0.21429611808082893,0.154142186963872,1.4499997664203548,0.0003583380990755877
75,39892,0.07123287671232877,910,1.1749999999999998,0.35055583475470536,-0.0001988629481792348,0.0003977258963584896,-0.1850342234772229,0.10993156518011189,1.1750007593700786,2.8297261432385252e-08
76,39892,0.07123287671232877,915,1,0.3495615200138092,0.001789766533613213,-0.0005456345353603397,-0.25223456341432665,0.10309696087669712,0.9999991973942137,7.195820471730267e-10
77,39892,0.07123287671232877,920,1,0.35851035268187526,-0.000938406143188486,0.00045484564833641277,-0.3614800836077219,0.09626235657328233,0.9999994722779668,7.464062190564291e-12
78,39892,0.07123287671232877,925,0.8,0.3538183219659328,0.0013358220984935776,7.01658861637111e-05,-0.27236459621723186,0.25846413675224694,0.8000005311639491,0.07233510911371699
79,39892,0.07123287671232877,930,0.775,0.3604974324584007,0.0016866515293121331,-3.1280204772921125e-06,-0.39576399716383653,5.9526812041276775,0.774999282503746,409.94452004951063
80,39892,0.07123287671232877,935,0.775,0.3689306901049614,0.0016710114269256726,-3.051727294929281e-06,-0.5723563182787184,6.024357230402796,0.7749997977382783,413.7139130970329
81,39892,0.07123287671232877,940,0.775,0.37728574723958974,0.0016557527904510262,-0.0015936119934081994,-0.6960416483619398,3.0284693323885628,0.77500065616913,191.18670570730677
82,39892,0.07123287671232877,945,0.775,0.38556451119184487,-0.006312307176589971,0.0031783787459850354,-0.8292939498015821,0.03258143437432997,0.7750004517248357,8.238246910640272e-123
83,39892,0.07123287671232877,950,0.375,0.354002975308895,0.009579586553335207,-0.00398896996707917,-0.33355809334133235,0.03293649611468899,0.3749999433044131,2.1983818203876518e-126
84,39892,0.07123287671232877,960,0.25,0.35007459166526783,0.013152753908157367,-0.0045200277362823504,-0.4655920880249552,0.03329155785504802,0.24999978483369745,3.652331828346947e-136
85,39892,0.07123287671232877,970,0.275,0.36860143733978273,-0.0014470909366607776,0.0032261048998832795,-0.7846563712726756,0.03364661959540704,0.27499935719106716,5.839673475395964e-146
86,39892,0.07123287671232877,975,0.2,0.36136598265647885,0.01468343356275562,-0.005561944654655468,-0.6333858723380744,0.02592070788854455,0.20000072330386054,4.552581932332449e-255
87,39892,0.07123287671232877,980,0.7000000000000001,0.43478315047025695,-0.01312628971052172,0.005763244216346743,-1.7007655551795464,0.018194796181682068,0.6999998004929076,0.0
88,39892,0.07123287671232877,990,0.675,0.4476013587737083,0.00149911335039139,-0.003515828259944915,-1.8616038024519168,0.03261808502777911,0.674999220212527,2.3284347772314817e-183
89,39892,0.07123287671232877,1000,0.125,0.37469678577899934,0.018531661681652056,-0.0034145299870491017,-0.6420212430564431,0.04704137387387615,0.12499969368771024,1.9308813500656467e-96
90,39892,0.07123287671232877,1010,0.65,0.47465015291929236,-0.010910354228496521,0.0049412233228683395,-1.9493560760647055,0.019922878486773474,0.6499999747239027,0.0
91,39892,0.07123287671232877,1020,0.65,0.48907719370603564,-0.0236642855257988,0.005998866173458102,-2.007971549071159,0.014206638114146651,0.6499997559134396,0.0
92,39892,0.07123287671232877,1025,0.05,0.37075576607704164,0.006330045341491708,-0.0014876407630920441,-0.3761164697789728,0.04880167254779857,0.05000011672935334,4.2823542931932425e-107
93,39892,0.07123287671232877,1030,0.1,0.4024059927845002,-0.0011081584739685124,0.00045184637260436977,-0.7505841851343006,0.08339670698145048,0.09999955344961586,5.00287763404101e-39
94,39892,0.07123287671232877,1040,0.075,0.4026205673599243,0.0034898408946991144,-0.0015544735908508333,-0.6276362103517582,1.367013433205587,0.07500033126096284,37.3422854821859
95,39892,0.07123287671232877,1050,0.05,0.3986571365356446,0.0010949979000091426,-2.0599159240697503e-06,-1.00064630869542,2.6506301594297232,0.04999912119252392,134.29490047163083
96,39892,0.07123287671232877,1075,0.05,0.4256935330390931,0.0010553890228271467,-1.0469120025632013e-06,-0.44658090836533715,3.93424688565386,0.05000007620160285,233.69008114666826
97,39892,0.07123287671232877,1090,0.05,0.4415243683815003,0.0010396853427886987,-2.0789892196662044e-06,-0.5313744369992193,4.859865856698833,0.0500007201363053,303.3937911310145
98,39892,0.07123287671232877,1100,0.05,0.45192122180938726,0.0010188954505920367,-1.1352425537105616e-06,-0.493380049008558,5.785484827743806,0.049999526264544736,369.8489239768266
99,39892,0.07123287671232877,1125,0.05,0.4773936080741882,0.0009905143867492726,-1.0681045532230345e-06,-0.5993727367822608,6.0789370429558165,0.04999956816383744,386.5982855509461
100,39892,0.07123287671232877,1150,0.05,0.50215646774292,0.0009638117729186968,-6.195006408681513e-07,-0.6471089169329831,2.9726316015245766,0.049999738929801696,140.7634070770576
101,39892,0.07123287671232877,1175,0.05,0.5262517620658874,0.000948324256896993,-9.918113708584685e-07,-0.6941411519810557,13.203839717570334,0.05000068240417632,696.1861725764161
102,39892,0.07123287671232877,1180,0.05,0.5309933833503724,0.0009433652000427007,-9.918113708318189e-07,-0.8260707920926619,17.627345776349763,0.05000021016774814,752.327792733444
103,39892,0.07123287671232877,1185,0.05,0.5357102093505859,0.0009384061431885416,-9.155181884956806e-07,-0.8340318625352537,7.291820955919455,0.04999990723722214,458.3552651067716
104,39892,0.07123287671232877,1190,0.05,0.5404022400665286,0.0009338285522460632,-1.068104553216811e-06,-0.8419551597307028,6.416678835067911,0.049999471484243774,400.73282975867033
105,39892,0.07123287671232877,1195,0.05,0.5450713828277589,0.0009284880294799791,-1.8310363769528504e-06,-0.8498478558145381,5.541536714216368,0.05000066205686893,337.50946133511917
106,39892,0.07123287671232877,1200,0.05,0.5497138229751588,0.0009193328475952149,-7.756473541256304e-07,-0.7404321468217039,4.666394593364823,0.0499990954323164,269.46210524305155
107,39892,0.07123287671232877,1225,0.05,0.5725807970619203,0.0008920198883056596,-8.605870971676319e-07,-0.8214246826938244,7.53175493129471,0.04999958002941818,468.574662031389
108,39892,0.07123287671232877,1250,0.05,0.5948812942695618,0.0008705052108764688,-5.544683322143555e-05,-0.8672883377922427,3.8743355853882253,0.049999586047586586,197.28974251315128
109,39892,0.07123287671232877,1275,0.05,0.6166439245414735,-0.00051566561965942,5.238900247192309e-05,-1.0704909552360637,0.21691623948174013,0.04999937516175179,1.0500833910971526e-17
110,39892,0.07123287671232877,1300,0.025,0.603752284049988,0.0007940594421386571,-7.080007324209011e-07,-0.9840227329550216,8.869428456906896,0.024999171232330086,536.7372447076119
111,39892,0.07123287671232877,1325,0.025,0.6236037701034545,0.0007763594238281346,-6.652765502934699e-07,-1.0312603301505463,8.201911722506166,0.02500006655758602,498.2808963075705
112,39892,0.07123287671232877,1350,0.025,0.6430127556991578,0.0007597275100707979,-4.6691427612319866e-07,-1.0791797583641591,4.1240069034928215,0.024999230004849937,202.43667798478128
113,39892,0.07123287671232877,1375,0.025,0.6620059434509278,0.0007480546531677179,-7.502162933333434e-07,-1.0382861541195232,7.075893497305585,0.025000514659799022,423.4298676710684
114,39892,0.07123287671232877,1400,0.025,0.6805947773361207,0.0007281421325683546,-5.920350952148822e-07,-0.9941823020099285,10.027780091118348,0.025000531336771048,585.208272307294
115,39892,0.07123287671232877,1425,0.025,0.6987983306503296,0.0007133412551879825,-5.676212768552375e-07,-1.0236306123696186,10.24158496897396,0.025000454331921995,593.047784833708
116,39892,0.07123287671232877,1450,0.025,0.7166318620300292,0.0006991507232666016,-5.432074584959396e-07,-1.0525386218524233,10.228052592438635,0.025000062954986246,591.0811230471572
117,39892,0.07123287671232877,1475,0.025,0.7341106301116942,0.0006855705368042031,6.594477511596644e-05,-1.0897830435374272,0.23718902454873012,0.024999610463586286,3.4517583959339196e-24
118,39892,0.07123287671232877,1500,0.025,0.7512498935317993,0.002334189914703364,-6.581660256957988e-05,-1.117818443196946,5.795982305956328,0.024999739479418748,316.9809565353004
119,39892,0.07123287671232877,1525,0.05,0.8096046413993834,0.0006887748504638669,-5.126901855467391e-07,-1.3119949280713932,11.354775587363926,0.049999915851351995,631.8634981823147
120,39892,0.07123287671232877,1550,0.05,0.82682401266098,0.0006759575958251985,-7.03575727844239e-05,-1.3419725420334823,5.757239255242361,0.04999983446313694,308.35217826045067
121,39892,0.07123287671232877,1575,0.05,0.84372295255661,-0.001082981723785399,0.0001040898404388427,-1.371428024528707,0.1597029231207954,0.04999970501508877,5.024447737082981e-63
122,39892,0.07123287671232877,1600,0.025,0.816648409461975,0.0015192642871856687,-1.7910587493896423e-05,-1.225240776653735,4.594710006913504,0.024999906326343024,209.09575124481137
123,39892,0.07123287671232877,1650,0.05,0.8926116238212585,0.0006237349124908476,-4.142719802857631e-07,-1.4568395521744255,9.029717090706212,0.04999988291620183,520.2817828781056
124,39892,0.07123287671232877,1700,0.05,0.9237983694458008,0.0006030213134765594,-3.8833229827872716e-07,-1.5217865864301774,9.474387252184862,0.049999159261629456,541.1234901337143
125,39920,0.14794520547945206,490,281.4,0.5626874786376954,0.0005890787343978854,-2.8314307308195957e-05,-0.866707155742816,0.42040804299862655,281.3999997599233,280.60317509707073
126,39920,0.14794520547945206,500,271.75,0.5685782659816743,0.00030593566131592587,-3.80416880607648e-05,-0.8834821830785717,0.616958272020177,271.75000092422584,272.5051773349388
